cod_mpio,capitulo,atenciones,pct
15533,P,2,0.0889
15533,Q,5,0.2222
15533,R,139,6.1778
15533,S,85,3.7778
15533,T,12,0.5333
15533,U,2,0.0889
15533,V,2,0.0889
15533,W,9,0.4
15533,X,4,0.1778
15533,Z,557,24.7556
15537,A,102,0.4818
15537,B,104,0.4913
15537,C,149,0.7039
15537,D,82,0.3874
15537,E,581,2.7446
15537,F,215,1.0156
15537,G,195,0.9212
15537,H,534,2.5226
15537,I,10984,51.8872
15537,J,492,2.3242
15537,K,902,4.2609
15537,L,234,1.1054
15537,M,1032,4.8751
15537,N,907,4.2846
15537,O,132,0.6236
15537,P,9,0.0425
15537,Q,81,0.3826
15537,R,661,3.1225
15537,S,652,3.08
15537,T,78,0.3685
15537,U,728,3.439
15537,W,26,0.1228
15537,X,1,0.0047
15537,Y,46,0.2173
15537,Z,2242,10.591
15542,A,514,1.5026
15542,B,153,0.4473
15542,C,254,0.7425
15542,D,164,0.4794
15542,E,1809,5.2884
15542,F,396,1.1577
15542,G,297,0.8682
15542,H,688,2.0113
15542,I,2566,7.5014
15542,J,1341,3.9203
15542,K,4083,11.9362
15542,L,595,1.7394
15542,M,1477,4.3178
15542,N,1033,3.0198
15542,O,228,0.6665
15542,P,8,0.0234
15542,Q,215,0.6285
15542,R,1436,4.198
15542,S,871,2.5463
15542,T,148,0.4327
15542,U,517,1.5114
15542,V,11,0.0322
15542,W,47,0.1374
15542,X,6,0.0175
15542,Y,70,0.2046
15542,Z,15280,44.6692
15550,A,21,0.6082
15550,B,75,2.172
15550,C,24,0.695
15550,D,16,0.4634
15550,E,120,3.4752
15550,F,46,1.3322
15550,G,49,1.4191
15550,H,96,2.7802
15550,I,27,0.7819
15550,J,157,4.5468
15550,K,325,9.4121
15550,L,54,1.5639
15550,M,119,3.4463
15550,N,139,4.0255
15550,O,60,1.7376
15550,P,1,0.029
15550,Q,9,0.2606
15550,R,464,13.4376
15550,S,146,4.2282
15550,T,26,0.753
15550,U,38,1.1005
15550,V,1,0.029
15550,W,5,0.1448
15550,X,7,0.2027
15550,Y,24,0.695
15550,Z,1404,40.6603
15572,A,3045,1.1061
15572,B,13118,4.7651
15572,C,2132,0.7745
15572,D,2582,0.9379
15572,E,11643,4.2293
15572,F,5260,1.9107
15572,G,4322,1.57
15572,H,8020,2.9133
15572,I,27555,10.0094
15572,J,8440,3.0658
15572,K,20873,7.5822
15572,L,3711,1.348
15572,M,17286,6.2792
15572,N,12154,4.415
15572,O,4724,1.716
15572,P,548,0.1991
15572,Q,763,0.2772
15572,R,34539,12.5464
15572,S,11812,4.2907
15572,T,2182,0.7926
15572,U,1536,0.558
15572,V,168,0.061
15572,W,668,0.2427
15572,X,210,0.0763
15572,Y,290,0.1053
15572,Z,77710,28.2283
15580,A,1085,2.017
15580,B,674,1.253
15580,C,944,1.7549
15580,D,486,0.9035
15580,E,1973,3.6678
15580,F,794,1.4761
15580,G,1098,2.0412
15580,H,1768,3.2867
15580,I,5358,9.9606
15580,J,2703,5.0249
15580,K,3601,6.6943
15580,L,854,1.5876
15580,M,2370,4.4059
15580,N,3475,6.4601
15580,O,571,1.0615
15580,P,108,0.2008
15580,Q,101,0.1878
15580,R,4270,7.938
15580,S,1753,3.2588
15580,T,543,1.0094
15580,U,1123,2.0877
15580,V,2,0.0037
15580,W,110,0.2045
15580,X,84,0.1562
15580,Y,500,0.9295
15580,Z,17444,32.4286
15599,A,2235,1.3419
15599,B,1726,1.0363
15599,C,1807,1.0849
15599,D,1704,1.0231
15599,E,7068,4.2437
15599,F,4021,2.4142
15599,G,3744,2.2479
15599,H,4467,2.682
15599,I,19638,11.7908
15599,J,8739,5.2469
15599,K,11849,7.1142
15599,L,3704,2.2239
15599,M,9662,5.8011
15599,N,6638,3.9855
15599,O,2548,1.5298
15599,P,356,0.2137
15599,Q,783,0.4701
15599,R,18365,11.0265
15599,S,5478,3.289
15599,T,1600,0.9606
15599,U,3886,2.3332
15599,V,58,0.0348
15599,W,393,0.236
15599,X,62,0.0372
15599,Y,2334,1.4013
15599,Z,43689,26.2311
15600,A,1050,1.7176
15600,B,683,1.1173
15600,C,747,1.2219
15600,D,567,0.9275
15600,E,2655,4.3431
15600,F,745,1.2187
15600,G,1800,2.9444
15600,H,2114,3.4581
15600,I,8794,14.3853
15600,J,3043,4.9778
15600,K,3555,5.8153
15600,L,1184,1.9368
15600,M,2951,4.8273
15600,N,3222,5.2706
15600,O,1405,2.2983
15600,P,165,0.2699
15600,Q,301,0.4924
15600,R,6655,10.8863
15600,S,2473,4.0453
15600,T,584,0.9553
15600,U,132,0.2159
15600,V,7,0.0115
15600,W,183,0.2994
15600,X,25,0.0409
15600,Y,2025,3.3125
15600,Z,14067,23.0109
15621,A,90,0.5558
15621,B,107,0.6607
15621,C,164,1.0127
15621,D,96,0.5928
15621,E,956,5.9034
15621,F,272,1.6796
15621,G,365,2.2539
15621,H,433,2.6738
15621,I,6272,38.7304
15621,J,476,2.9394
15621,K,615,3.7977
15621,L,215,1.3277
15621,M,415,2.5627
15621,N,640,3.9521
15621,O,148,0.9139
15621,P,18,0.1112
15621,Q,42,0.2594
15621,R,1086,6.7062
15621,S,280,1.729
15621,T,79,0.4878
15621,U,76,0.4693
15621,V,6,0.0371
15621,W,25,0.1544
15621,X,5,0.0309
15621,Y,37,0.2285
15621,Z,3276,20.2297
15632,A,1020,0.9677
15632,B,594,0.5635
15632,C,968,0.9184
15632,D,785,0.7448
15632,E,4807,4.5605
15632,F,2008,1.9051
15632,G,2819,2.6745
15632,H,3824,3.6279
15632,I,17802,16.8893
15632,J,4694,4.4533
15632,K,8150,7.7322
15632,L,1415,1.3425
15632,M,4271,4.052
15632,N,3628,3.442
15632,O,1294,1.2277
15632,P,120,0.1138
15632,Q,505,0.4791
15632,R,9555,9.0651
15632,S,1949,1.8491
15632,T,806,0.7647
15632,U,1443,1.369
15632,V,18,0.0171
15632,W,171,0.1622
15632,X,63,0.0598
15632,Y,463,0.4393
15632,Z,32232,30.5795
15638,A,376,1.6135
15638,B,205,0.8797
15638,C,196,0.8411
15638,D,149,0.6394
15638,E,821,3.5232
15638,F,241,1.0342
15638,G,397,1.7036
15638,H,735,3.1541
15638,I,2458,10.548
15638,J,960,4.1196
15638,K,3870,16.6073
15638,L,302,1.296
15638,M,833,3.5746
15638,N,1124,4.8234
15638,O,531,2.2787
15638,P,38,0.1631
15638,Q,100,0.4291
15638,R,2253,9.6683
15638,S,867,3.7206
15638,T,126,0.5407
15638,U,78,0.3347
15638,V,17,0.073
15638,W,35,0.1502
15638,X,11,0.0472
15638,Y,1127,4.8363
15638,Z,5453,23.4004
15646,A,2517,0.9292
15646,B,1805,0.6663
15646,C,1704,0.629
15646,D,2129,0.7859
15646,E,14862,5.4864
15646,F,2905,1.0724
15646,G,4214,1.5556
15646,H,9565,3.531
15646,I,13395,4.9448
15646,J,17046,6.2926
15646,K,31734,11.7148
15646,L,4613,1.7029
15646,M,18230,6.7297
15646,N,9692,3.5779
15646,O,4007,1.4792
15646,P,520,0.192
15646,Q,1106,0.4083
15646,R,21045,7.7689
15646,S,11882,4.3863
15646,T,1869,0.69
15646,U,3673,1.3559
15646,V,73,0.0269
15646,W,524,0.1934
15646,X,139,0.0513
15646,Y,1694,0.6254
15646,Z,89945,33.2038
15660,A,60,0.8296
15660,B,49,0.6775
15660,C,238,3.2909
15660,D,73,1.0094
15660,E,254,3.5122
15660,F,163,2.2539
15660,G,144,1.9912
15660,H,265,3.6643
15660,I,954,13.1914
15660,J,124,1.7146
15660,K,648,8.9602
15660,L,208,2.8761
15660,M,439,6.0702
15660,N,317,4.3833
15660,O,140,1.9358
15660,P,8,0.1106
15660,Q,54,0.7467
15660,R,808,11.1726
15660,S,357,4.9364
15660,T,53,0.7329
15660,U,169,2.3368
15660,W,6,0.083
15660,X,23,0.318
15660,Y,29,0.401
15660,Z,1649,22.8014
15664,A,311,0.9248
15664,B,274,0.8147
15664,C,368,1.0943
15664,D,289,0.8594
15664,E,1581,4.7012
15664,F,700,2.0815
15664,G,594,1.7663
15664,H,1069,3.1787
15664,I,4844,14.4038
15664,J,1489,4.4276
15664,K,5254,15.623
15664,L,583,1.7336
15664,M,1430,4.2522
15664,N,1882,5.5962
15664,O,447,1.3292
15664,P,13,0.0387
15664,Q,109,0.3241
15664,R,3721,11.0645
15664,S,1235,3.6723
15664,T,260,0.7731
15664,U,110,0.3271
15664,V,10,0.0297
15664,W,79,0.2349
15664,X,40,0.1189
15664,Y,96,0.2855
15664,Z,6842,20.3449
15667,A,702,1.4395
15667,B,468,0.9596
15667,C,524,1.0745
15667,D,529,1.0847
15667,E,2149,4.4066
15667,F,841,1.7245
15667,G,847,1.7368
15667,H,855,1.7532
15667,I,5021,10.2957
15667,J,1164,2.3868
15667,K,3164,6.4879
15667,L,777,1.5933
15667,M,1495,3.0655
15667,N,2094,4.2938
15667,O,791,1.622
15667,P,63,0.1292
15667,Q,143,0.2932
15667,R,4063,8.3313
15667,S,1221,2.5037
15667,T,377,0.773
15667,U,187,0.3834
15667,V,11,0.0226
15667,W,52,0.1066
15667,X,91,0.1866
15667,Y,133,0.2727
15667,Z,21006,43.0733
15673,A,204,0.5391
15673,B,455,1.2023
15673,C,529,1.3978
15673,D,342,0.9037
15673,E,2520,6.6589
15673,F,838,2.2144
15673,G,783,2.069
15673,H,1187,3.1366
15673,I,11492,30.3668
15673,J,1640,4.3336
15673,K,3067,8.1043
15673,L,487,1.2869
15673,M,1389,3.6703
15673,N,1983,5.2399
15673,O,444,1.1732
15673,P,33,0.0872
15673,Q,217,0.5734
15673,R,2570,6.791
15673,S,1121,2.9622
15673,T,219,0.5787
15673,U,114,0.3012
15673,V,15,0.0396
15673,W,47,0.1242
15673,X,23,0.0608
15673,Y,24,0.0634
15673,Z,6101,16.1214
15676,A,240,1.0837
15676,B,285,1.2869
15676,C,309,1.3952
15676,D,254,1.1469
15676,E,1064,4.8043
15676,F,429,1.9371
15676,G,687,3.102
15676,H,880,3.9735
15676,I,4319,19.5015
15676,J,1206,5.4454
15676,K,1789,8.0778
15676,L,365,1.6481
15676,M,1145,5.17
15676,N,995,4.4927
15676,O,254,1.1469
15676,P,17,0.0768
15676,Q,55,0.2483
15676,R,2411,10.8864
15676,S,763,3.4452
15676,T,190,0.8579
15676,U,93,0.4199
15676,V,3,0.0135
15676,W,38,0.1716
15676,X,19,0.0858
15676,Y,89,0.4019
15676,Z,4248,19.1809
15681,A,407,0.8102
15681,B,498,0.9914
15681,C,408,0.8122
15681,D,370,0.7366
15681,E,1709,3.4022
15681,F,674,1.3418
15681,G,750,1.4931
15681,H,1162,2.3133
15681,I,12229,24.345
15681,J,1584,3.1534
15681,K,3970,7.9033
15681,L,778,1.5488
15681,M,1685,3.3544
15681,N,2090,4.1607
15681,O,661,1.3159
15681,P,96,0.1911
15681,Q,159,0.3165
15681,R,2875,5.7234
15681,S,1228,2.4447
15681,T,480,0.9556
15681,U,241,0.4798
15681,V,11,0.0219
15681,W,79,0.1573
15681,X,89,0.1772
15681,Y,136,0.2707
15681,Z,15863,31.5795
15686,A,709,1.8988
15686,B,406,1.0873
15686,C,257,0.6883
15686,D,303,0.8115
15686,E,2332,6.2455
15686,F,512,1.3712
15686,G,992,2.6567
15686,H,1243,3.329
15686,I,6017,16.1145
15686,J,1579,4.2288
15686,K,2472,6.6204
15686,L,504,1.3498
15686,M,1626,4.3547
15686,N,2708,7.2525
15686,O,584,1.564
15686,P,78,0.2089
15686,Q,170,0.4553
15686,R,3257,8.7228
15686,S,1153,3.0879
15686,T,289,0.774
15686,U,89,0.2384
15686,V,18,0.0482
15686,W,31,0.083
15686,X,19,0.0509
15686,Y,426,1.1409
15686,Z,9565,25.6166
15690,A,237,1.1946
15690,B,160,0.8065
15690,C,409,2.0615
15690,D,225,1.1341
15690,E,912,4.5968
15690,F,449,2.2631
15690,G,299,1.5071
15690,H,420,2.1169
15690,I,2259,11.3861
15690,J,680,3.4274
15690,K,1763,8.8861
15690,L,310,1.5625
15690,M,623,3.1401
15690,N,826,4.1633
15690,O,328,1.6532
15690,P,47,0.2369
15690,Q,71,0.3579
15690,R,1818,9.1633
15690,S,747,3.7651
15690,T,189,0.9526
15690,U,162,0.8165
15690,V,12,0.0605
15690,W,49,0.247
15690,X,20,0.1008
15690,Y,73,0.3679
15690,Z,6752,34.0323
15693,A,1286,2.0689
15693,B,843,1.3562
15693,C,649,1.0441
15693,D,419,0.6741
15693,E,4881,7.8523
15693,F,1303,2.0962
15693,G,878,1.4125
15693,H,2787,4.4836
15693,I,14026,22.5644
15693,J,2507,4.0331
15693,K,3088,4.9678
15693,L,971,1.5621
15693,M,4417,7.1059
15693,N,2677,4.3066
15693,O,363,0.584
15693,P,98,0.1577
15693,Q,279,0.4488
15693,R,4730,7.6094
15693,S,1746,2.8089
15693,T,687,1.1052
15693,U,1093,1.7584
15693,V,15,0.0241
15693,W,64,0.103
15693,X,15,0.0241
15693,Y,33,0.0531
15693,Z,12305,19.7957
15696,A,135,0.8051
15696,B,62,0.3698
15696,C,314,1.8726
15696,D,181,1.0794
15696,E,577,3.4411
15696,F,256,1.5267
15696,G,317,1.8905
15696,H,436,2.6002
15696,I,4116,24.5468
15696,J,720,4.2939
15696,K,1757,10.4783
15696,L,383,2.2841
15696,M,607,3.62
15696,N,915,5.4568
15696,O,258,1.5386
15696,P,39,0.2326
15696,Q,76,0.4532
15696,R,1456,8.6832
15696,S,684,4.0792
15696,T,112,0.6679
15696,U,96,0.5725
15696,V,7,0.0417
15696,W,26,0.1551
15696,X,2,0.0119
15696,Y,70,0.4175
15696,Z,3166,18.8812
15720,A,168,0.6944
15720,B,206,0.8515
15720,C,385,1.5913
15720,D,142,0.5869
15720,E,999,4.1291
15720,F,598,2.4717
15720,G,669,2.7651
15720,H,606,2.5048
15720,I,6400,26.4528
15720,J,1398,5.7783
15720,K,2604,10.763
15720,L,256,1.0581
15720,M,1023,4.2283
15720,N,953,3.939
15720,O,207,0.8556
15720,P,13,0.0537
15720,Q,64,0.2645
15720,R,2161,8.932
15720,S,771,3.1867
15720,T,103,0.4257
15720,U,429,1.7732
15720,W,36,0.1488
15720,X,16,0.0661
15720,Y,21,0.0868
15720,Z,3966,16.3925
15723,A,87,0.885
15723,B,39,0.3967
15723,C,209,2.1259
15723,D,165,1.6784
15723,E,901,9.1649
15723,F,362,3.6822
15723,G,184,1.8716
15723,H,215,2.187
15723,I,2813,28.6136
15723,J,548,5.5742
15723,K,937,9.5311
15723,L,142,1.4444
15723,M,382,3.8857
15723,N,423,4.3027
15723,O,71,0.7222
15723,P,4,0.0407
15723,Q,38,0.3865
15723,R,552,5.6149
15723,S,344,3.4991
15723,T,56,0.5696
15723,U,14,0.1424
15723,W,20,0.2034
15723,Y,9,0.0915
15723,Z,1316,13.3862
15740,A,505,1.2637
15740,B,328,0.8208
15740,C,559,1.3989
15740,D,319,0.7983
15740,E,1031,2.58
15740,F,642,1.6066
15740,G,689,1.7242
15740,H,1291,3.2306
15740,I,3025,7.5699
15740,J,1816,4.5444
15740,K,2366,5.9208
15740,L,544,1.3613
15740,M,2319,5.8032
15740,N,1679,4.2016
15740,O,626,1.5665
15740,P,90,0.2252
15740,Q,287,0.7182
15740,R,4158,10.4051
15740,S,1447,3.621
15740,T,441,1.1036
15740,U,565,1.4139
15740,V,6,0.015
15740,W,69,0.1727
15740,X,10,0.025
15740,Y,78,0.1952
15740,Z,15071,37.7143
15753,A,1412,1.8999
15753,B,1161,1.5622
15753,C,833,1.1208
15753,D,1042,1.402
15753,E,7129,9.5923
15753,F,2147,2.8889
15753,G,1839,2.4744
15753,H,3473,4.673
15753,I,10968,14.7578
15753,J,4572,6.1518
15753,K,5874,7.9037
15753,L,1434,1.9295
15753,M,5751,7.7382
15753,N,3824,5.1453
15753,O,802,1.0791
15753,P,172,0.2314
15753,Q,303,0.4077
15753,R,8311,11.1827
15753,S,2247,3.0234
15753,T,539,0.7252
15753,U,9,0.0121
15753,V,5,0.0067
15753,W,137,0.1843
15753,X,26,0.035
15753,Y,32,0.0431
15753,Z,10278,13.8294
15755,A,270,0.6638
15755,B,294,0.7228
15755,C,593,1.4578
15755,D,473,1.1628
15755,E,2215,5.4453
15755,F,589,1.448
15755,G,970,2.3846
15755,H,1274,3.132
15755,I,7307,17.9635
15755,J,2210,5.433
15755,K,3859,9.4869
15755,L,611,1.5021
15755,M,1822,4.4792
15755,N,1668,4.1006
15755,O,659,1.6201
15755,P,127,0.3122
15755,Q,187,0.4597
15755,R,3001,7.3776
15755,S,2173,5.3421
15755,T,330,0.8113
15755,U,456,1.121
15755,V,5,0.0123
15755,W,57,0.1401
15755,X,8,0.0197
15755,Y,174,0.4278
15755,Z,9345,22.9737
15757,A,613,1.5296
15757,B,379,0.9457
15757,C,577,1.4398
15757,D,215,0.5365
15757,E,2639,6.585
15757,F,682,1.7018
15757,G,794,1.9812
15757,H,1511,3.7703
15757,I,5643,14.0807
15757,J,2745,6.8495
15757,K,3432,8.5637
15757,L,793,1.9787
15757,M,3433,8.5662
15757,N,1454,3.6281
15757,O,654,1.6319
15757,P,132,0.3294
15757,Q,241,0.6014
15757,R,2367,5.9063
15757,S,2983,7.4434
15757,T,474,1.1828
15757,U,603,1.5046
15757,V,7,0.0175
15757,W,49,0.1223
15757,X,18,0.0449
15757,Y,182,0.4541
15757,Z,7456,18.6047
15759,A,21769,0.9748
15759,B,26742,1.1975
15759,C,24612,1.1021
15759,D,16892,0.7564
15759,E,96715,4.3307
15759,F,41635,1.8643
15759,G,57193,2.561
15759,H,110328,4.9403
15759,I,358946,16.0729
15759,J,93026,4.1655
15759,K,266096,11.9152
15759,L,40060,1.7938
15759,M,138448,6.1994
15759,N,196807,8.8126
15759,O,12460,0.5579
15759,P,1402,0.0628
15759,Q,10098,0.4522
15759,R,309693,13.8674
15759,S,65358,2.9266
15759,T,16949,0.7589
15759,U,24786,1.1099
15759,V,636,0.0285
15759,W,2859,0.128
15759,X,432,0.0193
15759,Y,3588,0.1607
15759,Z,295713,13.2414
15761,A,121,1.2438
15761,B,48,0.4934
15761,C,155,1.5933
15761,D,114,1.1719
15761,E,409,4.2044
15761,F,288,2.9605
15761,G,221,2.2718
15761,H,238,2.4465
15761,I,3139,32.2677
15761,J,333,3.4231
15761,K,589,6.0547
15761,L,157,1.6139
15761,M,428,4.3997
15761,N,266,2.7344
15761,O,71,0.7299
15761,P,19,0.1953
15761,Q,15,0.1542
15761,R,847,8.7068
15761,S,338,3.4745
15761,T,94,0.9663
15761,U,84,0.8635
15761,V,2,0.0206
15761,W,23,0.2364
15761,X,1,0.0103
15761,Y,17,0.1748
15761,Z,1711,17.5884
15762,A,204,1.5587
15762,B,90,0.6877
15762,C,193,1.4746
15762,D,203,1.551
15762,E,426,3.2549
15762,F,275,2.1012
15762,G,238,1.8185
15762,H,532,4.0648
15762,I,1451,11.0865
15762,J,1007,7.6941
15762,K,2836,21.6687
15762,L,214,1.6351
15762,M,460,3.5147
15762,N,492,3.7592
15762,O,170,1.2989
15762,P,15,0.1146
15762,Q,69,0.5272
15762,R,1137,8.6873
15762,S,388,2.9645
15762,T,110,0.8405
15762,U,9,0.0688
15762,W,9,0.0688
15762,X,6,0.0458
15762,Y,9,0.0688
15762,Z,2545,19.4453
15763,A,226,0.8444
15763,B,193,0.7211
15763,C,344,1.2852
15763,D,347,1.2964
15763,E,1720,6.4261
15763,F,556,2.0773
15763,G,554,2.0698
15763,H,1417,5.294
15763,I,5962,22.2745
15763,J,1632,6.0973
15763,K,1646,6.1496
15763,L,522,1.9502
15763,M,1442,5.3874
15763,N,937,3.5007
15763,O,273,1.02
15763,P,22,0.0822
15763,Q,135,0.5044
15763,R,2413,9.0152
15763,S,903,3.3737
15763,T,164,0.6127
15763,U,226,0.8444
15763,V,40,0.1494
15763,W,38,0.142
15763,X,7,0.0262
15763,Y,453,1.6924
15763,Z,4594,17.1636
15764,A,90,0.5687
15764,B,151,0.9542
15764,C,136,0.8594
15764,D,109,0.6888
15764,E,336,2.1232
15764,F,310,1.9589
15764,G,135,0.8531
15764,H,676,4.2717
15764,I,2910,18.3886
15764,J,881,5.5671
15764,K,2459,15.5387
15764,L,178,1.1248
15764,M,805,5.0869
15764,N,820,5.1817
15764,O,275,1.7378
15764,P,36,0.2275
15764,Q,141,0.891
15764,R,1518,9.5924
15764,S,454,2.8689
15764,T,145,0.9163
15764,U,147,0.9289
15764,V,6,0.0379
15764,W,32,0.2022
15764,X,2,0.0126
15764,Y,337,2.1295
15764,Z,2736,17.2891
15774,A,36,0.7051
15774,B,32,0.6267
15774,C,81,1.5864
15774,D,34,0.6659
15774,E,491,9.6161
15774,F,150,2.9377
15774,G,168,3.2902
15774,H,147,2.879
15774,I,982,19.2323
15774,J,172,3.3686
15774,K,1048,20.5249
15774,L,86,1.6843
15774,M,203,3.9757
15774,N,388,7.5989
15774,O,34,0.6659
15774,P,1,0.0196
15774,Q,28,0.5484
15774,R,388,7.5989
15774,S,121,2.3698
15774,T,34,0.6659
15774,V,1,0.0196
15774,W,6,0.1175
15774,Y,7,0.1371
15774,Z,468,9.1657
15776,A,303,0.8633
15776,B,308,0.8775
15776,C,429,1.2223
15776,D,281,0.8006
15776,E,1393,3.9688
15776,F,539,1.5357
15776,G,691,1.9687
15776,H,944,2.6895
15776,I,10197,29.0521
15776,J,1072,3.0542
15776,K,2360,6.7238
15776,L,317,0.9032
15776,M,1437,4.0941
15776,N,1261,3.5927
15776,O,515,1.4673
15776,P,40,0.114
15776,Q,144,0.4103
15776,R,3550,10.1142
15776,S,817,2.3277
15776,T,186,0.5299
15776,U,194,0.5527
15776,V,17,0.0484
15776,W,32,0.0912
15776,X,10,0.0285
15776,Y,378,1.077
15776,Z,7684,21.8924
15778,A,32,0.2827
15778,B,73,0.6448
15778,C,96,0.848
15778,D,64,0.5653
15778,E,622,5.4942
15778,F,238,2.1023
15778,G,152,1.3426
15778,H,254,2.2436
15778,I,4286,37.8588
15778,J,192,1.696
15778,K,588,5.1939
15778,L,147,1.2985
15778,M,561,4.9554
15778,N,293,2.5881
15778,O,117,1.0335
15778,P,7,0.0618
15778,Q,70,0.6183
15778,R,808,7.1372
15778,S,270,2.3849
15778,T,96,0.848
15778,U,84,0.742
15778,V,1,0.0088
15778,W,22,0.1943
15778,X,4,0.0353
15778,Y,800,7.0665
15778,Z,1444,12.7551
15790,A,24,0.299
15790,B,31,0.3862
15790,C,120,1.495
15790,D,77,0.9593
15790,E,657,8.1849
15790,F,176,2.1926
15790,G,347,4.3229
15790,H,471,5.8677
15790,I,179,2.23
15790,J,479,5.9674
15790,K,454,5.6559
15790,L,142,1.769
15790,M,680,8.4714
15790,N,348,4.3354
15790,O,107,1.333
15790,P,7,0.0872
15790,Q,38,0.4734
15790,R,1170,14.5758
15790,S,566,7.0512
15790,T,114,1.4202
15790,U,86,1.0714
15790,V,2,0.0249
15790,W,32,0.3987
15790,X,13,0.162
15790,Y,11,0.137
15790,Z,1696,21.1287
15798,A,85,1.0954
15798,B,25,0.3222
15798,C,120,1.5464
15798,D,67,0.8634
15798,E,583,7.5129
15798,F,179,2.3067
15798,G,138,1.7784
15798,H,197,2.5387
15798,I,219,2.8222
15798,J,168,2.1649
15798,K,980,12.6289
15798,L,74,0.9536
15798,M,355,4.5747
15798,N,331,4.2655
15798,O,116,1.4948
15798,P,8,0.1031
15798,Q,43,0.5541
15798,R,651,8.3892
15798,S,325,4.1881
15798,T,43,0.5541
15798,U,149,1.9201
15798,V,3,0.0387
15798,W,22,0.2835
15798,X,1,0.0129
15798,Y,495,6.3789
15798,Z,2383,30.7088
15804,A,223,0.8683
15804,B,221,0.8605
15804,C,402,1.5653
15804,D,252,0.9812
15804,E,1116,4.3455
15804,F,823,3.2046
15804,G,418,1.6276
15804,H,878,3.4187
15804,I,1344,5.2332
15804,J,2155,8.3911
15804,K,2095,8.1575
15804,L,530,2.0637
15804,M,1300,5.0619
15804,N,1556,6.0587
15804,O,583,2.2701
15804,P,55,0.2142
15804,Q,228,0.8878
15804,R,2457,9.567
15804,S,898,3.4966
15804,T,194,0.7554
15804,U,11,0.0428
15804,V,3,0.0117
15804,W,52,0.2025
15804,X,21,0.0818
15804,Y,41,0.1596
15804,Z,7826,30.4727
15806,A,1276,1.1264
15806,B,852,0.7521
15806,C,1296,1.1441
15806,D,958,0.8457
15806,E,6223,5.4936
15806,F,2923,2.5804
15806,G,2891,2.5522
15806,H,4967,4.3848
15806,I,14228,12.5604
15806,J,5833,5.1493
15806,K,9585,8.4616
15806,L,1955,1.7259
15806,M,6960,6.1442
15806,N,6749,5.958
15806,O,754,0.6656
15806,P,187,0.1651
15806,Q,565,0.4988
15806,R,11570,10.2139
15806,S,3580,3.1604
15806,T,648,0.572
15806,U,1371,1.2103
15806,V,31,0.0274
15806,W,159,0.1404
15806,X,38,0.0335
15806,Y,206,0.1819
15806,Z,27472,24.2521
15808,A,180,0.6829
15808,B,222,0.8422
15808,C,256,0.9712
15808,D,285,1.0812
15808,E,1300,4.9317
15808,F,769,2.9173
15808,G,451,1.7109
15808,H,1245,4.7231
15808,I,5771,21.893
15808,J,1307,4.9583
15808,K,1531,5.808
15808,L,343,1.3012
15808,M,1149,4.3589
15808,N,1728,6.5554
15808,O,475,1.802
15808,P,12,0.0455
15808,Q,120,0.4552
15808,R,3082,11.692
15808,S,767,2.9097
15808,T,224,0.8498
15808,U,164,0.6222
15808,V,2,0.0076
15808,W,90,0.3414
15808,X,10,0.0379
15808,Y,460,1.7451
15808,Z,4417,16.7564
15810,A,196,1.1989
15810,B,405,2.4772
15810,C,268,1.6392
15810,D,222,1.3579
15810,E,944,5.7741
15810,F,349,2.1347
15810,G,437,2.6729
15810,H,417,2.5506
15810,I,4482,27.4145
15810,J,732,4.4773
15810,K,1217,7.4439
15810,L,245,1.4986
15810,M,992,6.0676
15810,N,665,4.0675
15810,O,184,1.1255
15810,P,44,0.2691
15810,Q,190,1.1622
15810,R,1107,6.7711
15810,S,439,2.6852
15810,T,103,0.63
15810,U,41,0.2508
15810,V,8,0.0489
15810,W,43,0.263
15810,X,12,0.0734
15810,Y,181,1.1071
15810,Z,2426,14.8388
15814,A,409,1.2284
15814,B,433,1.3005
15814,C,377,1.1323
15814,D,462,1.3876
15814,E,1890,5.6767
15814,F,483,1.4507
15814,G,769,2.3097
15814,H,1194,3.5862
15814,I,1715,5.1511
15814,J,2138,6.4216
15814,K,5120,15.3781
15814,L,782,2.3488
15814,M,1815,5.4514
15814,N,1006,3.0216
15814,O,717,2.1535
15814,P,116,0.3484
15814,Q,270,0.811
15814,R,3363,10.1009
15814,S,1120,3.364
15814,T,274,0.823
15814,U,24,0.0721
15814,V,6,0.018
15814,W,82,0.2463
15814,X,7,0.021
15814,Y,33,0.0991
15814,Z,8689,26.0978
15816,A,140,0.531
15816,B,364,1.3805
15816,C,229,0.8685
15816,D,284,1.0771
15816,E,951,3.6068
15816,F,359,1.3616
15816,G,482,1.828
15816,H,704,2.67
15816,I,7935,30.0944
15816,J,1413,5.359
15816,K,2297,8.7116
15816,L,508,1.9267
15816,M,1237,4.6915
15816,N,1083,4.1074
15816,O,411,1.5588
15816,P,35,0.1327
15816,Q,125,0.4741
15816,R,2935,11.1313
15816,S,734,2.7838
15816,T,240,0.9102
15816,U,10,0.0379
15816,V,3,0.0114
15816,W,23,0.0872
15816,X,12,0.0455
15816,Y,190,0.7206
15816,Z,3663,13.8924
15820,A,74,0.9225
15820,B,201,2.5056
15820,C,153,1.9073
15820,D,91,1.1344
15820,E,699,8.7135
15820,F,201,2.5056
15820,G,250,3.1164
15820,H,452,5.6345
15820,I,638,7.9531
15820,J,493,6.1456
15820,K,639,7.9656
15820,L,131,1.633
