cod_mpio,cod_dpto,nom_mpio,a_o,poblacion,pct_rural_disperso,fuente
17272,17,FILADELFIA,2019,11545.0,65.717,dane
17272,17,FILADELFIA,2020,11646.0,65.224,dane
17272,17,FILADELFIA,2021,11571.0,64.696,dane
17380,17,LA DORADA,2017,71898.0,13.02,dane
17380,17,LA DORADA,2018,71898.0,13.02,dane
17380,17,LA DORADA,2019,72120.0,12.934,dane
17380,17,LA DORADA,2020,72402.0,12.819,dane
17380,17,LA DORADA,2021,72562.0,12.666,dane
17388,17,LA MERCED,2017,6007.0,64.192,dane
17388,17,LA MERCED,2018,6007.0,64.192,dane
17388,17,LA MERCED,2019,6021.0,63.511,dane
17388,17,LA MERCED,2020,6083.0,62.65,dane
17388,17,LA MERCED,2021,6039.0,62.196,dane
17433,17,MANZANARES,2017,17919.0,42.977,dane
17433,17,MANZANARES,2018,17919.0,42.977,dane
17433,17,MANZANARES,2019,18142.0,42.338,dane
17433,17,MANZANARES,2020,18328.0,41.668,dane
17433,17,MANZANARES,2021,18402.0,41.18,dane
17442,17,MARMATO,2017,8874.0,89.182,dane
17442,17,MARMATO,2018,8874.0,89.182,dane
17442,17,MARMATO,2019,9125.0,88.789,dane
17442,17,MARMATO,2020,9348.0,88.329,dane
17442,17,MARMATO,2021,9395.0,87.813,dane
17444,17,MARQUETALIA,2017,13240.0,52.1,dane
17444,17,MARQUETALIA,2018,13240.0,52.1,dane
17444,17,MARQUETALIA,2019,13426.0,51.519,dane
17444,17,MARQUETALIA,2020,13615.0,51.01,dane
17444,17,MARQUETALIA,2021,13654.0,50.498,dane
17446,17,MARULANDA,2017,2599.0,68.219,dane
17446,17,MARULANDA,2018,2599.0,68.219,dane
17446,17,MARULANDA,2019,2647.0,68.379,dane
17446,17,MARULANDA,2020,2705.0,68.466,dane
17446,17,MARULANDA,2021,2693.0,67.954,dane
17486,17,NEIRA,2017,21031.0,44.986,dane
17486,17,NEIRA,2018,21031.0,44.986,dane
17486,17,NEIRA,2019,21264.0,44.324,dane
17486,17,NEIRA,2020,21529.0,43.713,dane
17486,17,NEIRA,2021,21608.0,43.206,dane
17495,17,NORCASIA,2017,6020.0,33.522,dane
17495,17,NORCASIA,2018,6020.0,33.522,dane
17495,17,NORCASIA,2019,6075.0,33.021,dane
17495,17,NORCASIA,2020,6149.0,32.607,dane
17495,17,NORCASIA,2021,6160.0,32.045,dane
17513,17,PÁCORA,2017,15331.0,51.556,dane
17513,17,PÁCORA,2018,15331.0,51.556,dane
17513,17,PÁCORA,2019,15532.0,51.127,dane
17513,17,PÁCORA,2020,15755.0,50.727,dane
17513,17,PÁCORA,2021,15812.0,50.329,dane
17524,17,PALESTINA,2017,15570.0,68.073,dane
17524,17,PALESTINA,2018,15570.0,68.073,dane
17524,17,PALESTINA,2019,15816.0,67.577,dane
17524,17,PALESTINA,2020,16090.0,67.073,dane
17524,17,PALESTINA,2021,16143.0,66.475,dane
17541,17,PENSILVANIA,2017,19905.0,61.271,dane
17541,17,PENSILVANIA,2018,19905.0,61.271,dane
17541,17,PENSILVANIA,2019,20221.0,60.576,dane
17541,17,PENSILVANIA,2020,20518.0,59.889,dane
17541,17,PENSILVANIA,2021,20594.0,59.241,dane
17614,17,RIOSUCIO,2017,50792.0,64.38,dane
17614,17,RIOSUCIO,2018,50792.0,64.38,dane
17614,17,RIOSUCIO,2019,51621.0,64.131,dane
17614,17,RIOSUCIO,2020,52494.0,63.876,dane
17614,17,RIOSUCIO,2021,52659.0,63.347,dane
17616,17,RISARALDA,2017,10829.0,61.049,dane
17616,17,RISARALDA,2018,10829.0,61.049,dane
17616,17,RISARALDA,2019,11010.0,60.009,dane
17616,17,RISARALDA,2020,11159.0,59.145,dane
17616,17,RISARALDA,2021,11211.0,58.532,dane
17653,17,SALAMINA,2017,19457.0,41.646,dane
17653,17,SALAMINA,2018,19457.0,41.646,dane
17653,17,SALAMINA,2019,19612.0,41.266,dane
17653,17,SALAMINA,2020,19798.0,40.923,dane
17653,17,SALAMINA,2021,19801.0,40.478,dane
17662,17,SAMANÁ,2017,20471.0,70.998,dane
17662,17,SAMANÁ,2018,20471.0,70.998,dane
17662,17,SAMANÁ,2019,20812.0,70.123,dane
17662,17,SAMANÁ,2020,21180.0,69.221,dane
17662,17,SAMANÁ,2021,21222.0,68.603,dane
17665,17,SAN JOSÉ,2017,4847.0,73.447,dane
17665,17,SAN JOSÉ,2018,4847.0,73.447,dane
17665,17,SAN JOSÉ,2019,4917.0,73.093,dane
17665,17,SAN JOSÉ,2020,5019.0,72.186,dane
17665,17,SAN JOSÉ,2021,5034.0,71.692,dane
17777,17,SUPÍA,2017,28623.0,52.87,dane
17777,17,SUPÍA,2018,28623.0,52.87,dane
17777,17,SUPÍA,2019,29338.0,52.638,dane
17777,17,SUPÍA,2020,30090.0,52.423,dane
17777,17,SUPÍA,2021,30504.0,51.928,dane
17867,17,VICTORIA,2017,10161.0,57.74,dane
17867,17,VICTORIA,2018,10161.0,57.74,dane
17867,17,VICTORIA,2019,10373.0,57.341,dane
17867,17,VICTORIA,2020,10636.0,56.929,dane
17867,17,VICTORIA,2021,10728.0,56.46,dane
17873,17,VILLAMARÍA,2017,64668.0,13.551,dane
17873,17,VILLAMARÍA,2018,64668.0,13.551,dane
17873,17,VILLAMARÍA,2019,66223.0,13.036,dane
17873,17,VILLAMARÍA,2020,67842.0,12.548,dane
17873,17,VILLAMARÍA,2021,69325.0,12.353,dane
17877,17,VITERBO,2017,12736.0,15.994,dane
17877,17,VITERBO,2018,12736.0,15.994,dane
17877,17,VITERBO,2019,12774.0,15.751,dane
17877,17,VITERBO,2020,12832.0,15.477,dane
17877,17,VITERBO,2021,12844.0,15.276,dane
18001,18,FLORENCIA,2017,168606.0,12.084,dane
18001,18,FLORENCIA,2018,168606.0,12.084,dane
18001,18,FLORENCIA,2019,170885.0,12.057,dane
18001,18,FLORENCIA,2020,173469.0,12.012,dane
18001,18,FLORENCIA,2021,176423.0,12.032,dane
18029,18,ALBANIA,2017,4672.0,55.843,dane
18029,18,ALBANIA,2018,4672.0,55.843,dane
18029,18,ALBANIA,2019,4719.0,54.418,dane
18029,18,ALBANIA,2020,4756.0,52.754,dane
18029,18,ALBANIA,2021,4785.0,52.79,dane
18094,18,BELÉN DE LOS ANDAQUÍES,2017,11035.0,38.641,dane
18094,18,BELÉN DE LOS ANDAQUÍES,2018,11035.0,38.641,dane
18094,18,BELÉN DE LOS ANDAQUÍES,2019,11102.0,38.317,dane
18094,18,BELÉN DE LOS ANDAQUÍES,2020,11189.0,37.859,dane
18094,18,BELÉN DE LOS ANDAQUÍES,2021,11227.0,37.909,dane
18150,18,CARTAGENA DEL CHAIRÁ,2017,30395.0,49.117,dane
18150,18,CARTAGENA DEL CHAIRÁ,2018,30395.0,49.117,dane
18150,18,CARTAGENA DEL CHAIRÁ,2019,30785.0,48.68,dane
18150,18,CARTAGENA DEL CHAIRÁ,2020,31141.0,48.184,dane
18150,18,CARTAGENA DEL CHAIRÁ,2021,31467.0,48.187,dane
18205,18,CURILLO,2017,7602.0,30.624,dane
18205,18,CURILLO,2018,7602.0,30.624,dane
18205,18,CURILLO,2019,7617.0,30.484,dane
18205,18,CURILLO,2020,7664.0,30.337,dane
18205,18,CURILLO,2021,7710.0,30.415,dane
18247,18,EL DONCELLO,2017,19306.0,29.866,dane
18247,18,EL DONCELLO,2018,19306.0,29.866,dane
18247,18,EL DONCELLO,2019,19390.0,30.005,dane
18247,18,EL DONCELLO,2020,19483.0,30.17,dane
18247,18,EL DONCELLO,2021,19597.0,30.219,dane
18256,18,EL PAUJÍL,2017,18034.0,50.765,dane
18256,18,EL PAUJÍL,2018,18034.0,50.765,dane
18256,18,EL PAUJÍL,2019,18215.0,50.766,dane
18256,18,EL PAUJÍL,2020,18401.0,50.601,dane
18256,18,EL PAUJÍL,2021,18547.0,50.677,dane
18410,18,LA MONTAÑITA,2017,14700.0,83.156,dane
18410,18,LA MONTAÑITA,2018,14700.0,83.156,dane
18410,18,LA MONTAÑITA,2019,14865.0,82.698,dane
18410,18,LA MONTAÑITA,2020,15039.0,82.107,dane
18410,18,LA MONTAÑITA,2021,15145.0,82.04,dane
18460,18,MILÁN,2017,9707.0,89.595,dane
18460,18,MILÁN,2018,9707.0,89.595,dane
18460,18,MILÁN,2019,9848.0,89.379,dane
18460,18,MILÁN,2020,9968.0,89.276,dane
18460,18,MILÁN,2021,10031.0,89.233,dane
18479,18,MORELIA,2017,3709.0,45.619,dane
18479,18,MORELIA,2018,3709.0,45.619,dane
18479,18,MORELIA,2019,3711.0,45.459,dane
18479,18,MORELIA,2020,3739.0,45.52,dane
18479,18,MORELIA,2021,3759.0,45.571,dane
18592,18,PUERTO RICO,2017,26532.0,45.394,dane
18592,18,PUERTO RICO,2018,26532.0,45.394,dane
18592,18,PUERTO RICO,2019,26687.0,44.902,dane
18592,18,PUERTO RICO,2020,26872.0,44.429,dane
18592,18,PUERTO RICO,2021,27025.0,44.451,dane
18610,18,SAN JOSÉ DEL FRAGUA,2017,12802.0,50.766,dane
18610,18,SAN JOSÉ DEL FRAGUA,2018,12802.0,50.766,dane
18610,18,SAN JOSÉ DEL FRAGUA,2019,12889.0,50.213,dane
18610,18,SAN JOSÉ DEL FRAGUA,2020,12986.0,49.623,dane
18610,18,SAN JOSÉ DEL FRAGUA,2021,13071.0,49.575,dane
18753,18,SAN VICENTE DEL CAGUÁN,2017,50707.0,53.695,dane
18753,18,SAN VICENTE DEL CAGUÁN,2018,50707.0,53.695,dane
18753,18,SAN VICENTE DEL CAGUÁN,2019,51111.0,53.321,dane
18753,18,SAN VICENTE DEL CAGUÁN,2020,51548.0,52.844,dane
18753,18,SAN VICENTE DEL CAGUÁN,2021,51847.0,52.881,dane
18756,18,SOLANO,2017,11201.0,75.136,dane
18756,18,SOLANO,2018,11201.0,75.136,dane
18756,18,SOLANO,2019,11108.0,75.054,dane
18756,18,SOLANO,2020,11020.0,74.936,dane
18756,18,SOLANO,2021,10948.0,74.9,dane
18785,18,SOLITA,2017,6204.0,41.006,dane
18785,18,SOLITA,2018,6204.0,41.006,dane
18785,18,SOLITA,2019,6247.0,40.483,dane
18785,18,SOLITA,2020,6280.0,40.0,dane
18785,18,SOLITA,2021,6311.0,40.105,dane
18860,18,VALPARAÍSO,2017,6873.0,66.099,dane
18860,18,VALPARAÍSO,2018,6873.0,66.099,dane
18860,18,VALPARAÍSO,2019,6932.0,66.272,dane
18860,18,VALPARAÍSO,2020,7012.0,66.443,dane
18860,18,VALPARAÍSO,2021,7054.0,66.501,dane
19001,19,POPAYÁN,2017,318055.0,16.191,dane
19001,19,POPAYÁN,2018,318055.0,16.191,dane
19001,19,POPAYÁN,2019,324594.0,16.644,dane
19001,19,POPAYÁN,2020,331304.0,17.075,dane
19001,19,POPAYÁN,2021,336438.0,17.227,dane
19022,19,ALMAGUER,2017,18448.0,92.709,dane
19022,19,ALMAGUER,2018,18448.0,92.709,dane
19022,19,ALMAGUER,2019,18460.0,92.931,dane
19022,19,ALMAGUER,2020,18483.0,93.21,dane
19022,19,ALMAGUER,2021,18472.0,93.401,dane
19050,19,ARGELIA,2017,26140.0,89.69,dane
19050,19,ARGELIA,2018,26140.0,89.69,dane
19050,19,ARGELIA,2019,26389.0,89.84,dane
19050,19,ARGELIA,2020,26619.0,90.022,dane
19050,19,ARGELIA,2021,26838.0,90.167,dane
19075,19,BALBOA,2017,21116.0,74.451,dane
19075,19,BALBOA,2018,21116.0,74.451,dane
19075,19,BALBOA,2019,21302.0,74.575,dane
19075,19,BALBOA,2020,21493.0,74.652,dane
19075,19,BALBOA,2021,21686.0,74.795,dane
19100,19,BOLÍVAR,2017,38044.0,86.802,dane
19100,19,BOLÍVAR,2018,38044.0,86.802,dane
19100,19,BOLÍVAR,2019,38082.0,86.92,dane
19100,19,BOLÍVAR,2020,38114.0,87.094,dane
19100,19,BOLÍVAR,2021,38129.0,87.246,dane
19110,19,BUENOS AIRES,2017,31434.0,96.157,dane
19110,19,BUENOS AIRES,2018,31434.0,96.157,dane
19110,19,BUENOS AIRES,2019,31732.0,96.266,dane
19110,19,BUENOS AIRES,2020,32032.0,96.479,dane
19110,19,BUENOS AIRES,2021,32376.0,96.596,dane
19130,19,CAJIBÍO,2017,42018.0,94.752,dane
19130,19,CAJIBÍO,2018,42018.0,94.752,dane
19130,19,CAJIBÍO,2019,42670.0,94.954,dane
19130,19,CAJIBÍO,2020,43314.0,95.156,dane
19130,19,CAJIBÍO,2021,43965.0,95.308,dane
19137,19,CALDONO,2017,39948.0,94.565,dane
19137,19,CALDONO,2018,39948.0,94.565,dane
19137,19,CALDONO,2019,40637.0,94.781,dane
19137,19,CALDONO,2020,41365.0,95.005,dane
19137,19,CALDONO,2021,42136.0,95.175,dane
19142,19,CALOTO,2017,30185.0,82.475,dane
19142,19,CALOTO,2018,30185.0,82.475,dane
19142,19,CALOTO,2019,30344.0,82.524,dane
19142,19,CALOTO,2020,30550.0,82.596,dane
19142,19,CALOTO,2021,30754.0,82.721,dane
19212,19,CORINTO,2017,25292.0,49.059,dane
19212,19,CORINTO,2018,25292.0,49.059,dane
19212,19,CORINTO,2019,25684.0,49.42,dane
19212,19,CORINTO,2020,26106.0,49.824,dane
19212,19,CORINTO,2021,26439.0,50.062,dane
19256,19,EL TAMBO,2017,53895.0,94.417,dane
19256,19,EL TAMBO,2018,53895.0,94.417,dane
19256,19,EL TAMBO,2019,54544.0,94.586,dane
19256,19,EL TAMBO,2020,55195.0,94.733,dane
19256,19,EL TAMBO,2021,55847.0,94.841,dane
19290,19,FLORENCIA,2017,5202.0,76.471,dane
19290,19,FLORENCIA,2018,5202.0,76.471,dane
19290,19,FLORENCIA,2019,5222.0,76.522,dane
19290,19,FLORENCIA,2020,5224.0,76.819,dane
19290,19,FLORENCIA,2021,5214.0,77.138,dane
19300,19,GUACHENÉ,2017,19655.0,67.077,dane
19300,19,GUACHENÉ,2018,19655.0,67.077,dane
19300,19,GUACHENÉ,2019,19821.0,67.015,dane
19300,19,GUACHENÉ,2020,19966.0,66.974,dane
19300,19,GUACHENÉ,2021,20095.0,67.126,dane
19318,19,GUAPI,2017,27620.0,49.551,dane
19318,19,GUAPI,2018,27620.0,49.551,dane
19318,19,GUAPI,2019,27898.0,49.502,dane
19318,19,GUAPI,2020,28207.0,49.364,dane
19318,19,GUAPI,2021,28484.0,49.498,dane
19355,19,INZÁ,2017,28879.0,95.481,dane
19355,19,INZÁ,2018,28879.0,95.481,dane
19355,19,INZÁ,2019,28950.0,95.675,dane
19355,19,INZÁ,2020,29047.0,95.862,dane
19355,19,INZÁ,2021,29144.0,96.033,dane
19364,19,JAMBALÓ,2017,17856.0,89.359,dane
19364,19,JAMBALÓ,2018,17856.0,89.359,dane
19364,19,JAMBALÓ,2019,18074.0,89.598,dane
19364,19,JAMBALÓ,2020,18307.0,89.747,dane
19364,19,JAMBALÓ,2021,18591.0,89.871,dane
19392,19,LA SIERRA,2017,10744.0,83.098,dane
19392,19,LA SIERRA,2018,10744.0,83.098,dane
19392,19,LA SIERRA,2019,10822.0,83.238,dane
19392,19,LA SIERRA,2020,10934.0,83.3,dane
19392,19,LA SIERRA,2021,11033.0,83.595,dane
19397,19,LA VEGA,2017,24500.0,95.739,dane
19397,19,LA VEGA,2018,24500.0,95.739,dane
19397,19,LA VEGA,2019,24495.0,96.007,dane
19397,19,LA VEGA,2020,24498.0,96.159,dane
19397,19,LA VEGA,2021,24513.0,96.304,dane
19418,19,LÓPEZ DE MICAY,2017,18587.0,89.875,dane
19418,19,LÓPEZ DE MICAY,2018,18587.0,89.875,dane
19418,19,LÓPEZ DE MICAY,2019,18744.0,90.066,dane
19418,19,LÓPEZ DE MICAY,2020,18889.0,90.259,dane
19418,19,LÓPEZ DE MICAY,2021,19047.0,90.424,dane
19450,19,MERCADERES,2017,22674.0,73.785,dane
19450,19,MERCADERES,2018,22674.0,73.785,dane
19450,19,MERCADERES,2019,23195.0,74.055,dane
19450,19,MERCADERES,2020,23743.0,74.266,dane
19450,19,MERCADERES,2021,24261.0,74.428,dane
19455,19,MIRANDA,2017,31363.0,42.834,dane
19455,19,MIRANDA,2018,31363.0,42.834,dane
19455,19,MIRANDA,2019,31661.0,42.753,dane
19455,19,MIRANDA,2020,31969.0,42.713,dane
19455,19,MIRANDA,2021,32193.0,42.835,dane
19473,19,MORALES,2017,38836.0,93.642,dane
19473,19,MORALES,2018,38836.0,93.642,dane
19473,19,MORALES,2019,39859.0,93.836,dane
19473,19,MORALES,2020,40912.0,94.043,dane
19473,19,MORALES,2021,41937.0,94.191,dane
19513,19,PADILLA,2017,9942.0,54.929,dane
19513,19,PADILLA,2018,9942.0,54.929,dane
19513,19,PADILLA,2019,10069.0,54.921,dane
19513,19,PADILLA,2020,10210.0,54.897,dane
19513,19,PADILLA,2021,10313.0,55.096,dane
19517,19,PÁEZ,2017,45781.0,93.508,dane
19517,19,PÁEZ,2018,45781.0,93.508,dane
19517,19,PÁEZ,2019,46971.0,93.822,dane
19517,19,PÁEZ,2020,48174.0,94.121,dane
19517,19,PÁEZ,2021,49336.0,94.312,dane
19532,19,PATÍA,2017,36852.0,62.602,dane
19532,19,PATÍA,2018,36852.0,62.602,dane
19532,19,PATÍA,2019,37225.0,62.891,dane
19532,19,PATÍA,2020,37616.0,63.159,dane
19532,19,PATÍA,2021,37965.0,63.356,dane
19533,19,PIAMONTE,2017,8817.0,76.058,dane
19533,19,PIAMONTE,2018,8817.0,76.058,dane
19533,19,PIAMONTE,2019,8967.0,76.257,dane
19533,19,PIAMONTE,2020,9126.0,76.463,dane
19533,19,PIAMONTE,2021,9284.0,76.616,dane
19548,19,PIENDAMÓ - TUNÍA,2017,40804.0,65.048,dane
19548,19,PIENDAMÓ - TUNÍA,2018,40804.0,65.048,dane
19548,19,PIENDAMÓ - TUNÍA,2019,41239.0,65.196,dane
19548,19,PIENDAMÓ - TUNÍA,2020,41657.0,65.336,dane
19548,19,PIENDAMÓ - TUNÍA,2021,42026.0,65.519,dane
19573,19,PUERTO TEJADA,2017,41616.0,12.836,dane
19573,19,PUERTO TEJADA,2018,41616.0,12.836,dane
19573,19,PUERTO TEJADA,2019,42120.0,13.25,dane
19573,19,PUERTO TEJADA,2020,42617.0,13.619,dane
19573,19,PUERTO TEJADA,2021,42951.0,13.744,dane
19585,19,PURACÉ,2017,17268.0,90.155,dane
19585,19,PURACÉ,2018,17268.0,90.155,dane
19585,19,PURACÉ,2019,17427.0,90.371,dane
19585,19,PURACÉ,2020,17595.0,90.469,dane
19585,19,PURACÉ,2021,17753.0,90.644,dane
19622,19,ROSAS,2017,11475.0,90.519,dane
19622,19,ROSAS,2018,11475.0,90.519,dane
19622,19,ROSAS,2019,11572.0,90.676,dane
19622,19,ROSAS,2020,11665.0,90.827,dane
19622,19,ROSAS,2021,11754.0,90.922,dane
19693,19,SAN SEBASTIÁN,2017,10947.0,93.88,dane
19693,19,SAN SEBASTIÁN,2018,10947.0,93.88,dane
19693,19,SAN SEBASTIÁN,2019,10925.0,94.069,dane
19693,19,SAN SEBASTIÁN,2020,10913.0,94.264,dane
19693,19,SAN SEBASTIÁN,2021,10900.0,94.339,dane
19698,19,SANTANDER DE QUILICHAO,2017,110465.0,52.692,dane
19698,19,SANTANDER DE QUILICHAO,2018,110465.0,52.692,dane
19698,19,SANTANDER DE QUILICHAO,2019,113322.0,52.804,dane
19698,19,SANTANDER DE QUILICHAO,2020,116253.0,52.906,dane
19698,19,SANTANDER DE QUILICHAO,2021,118996.0,53.077,dane
19701,19,SANTA ROSA,2017,5326.0,87.458,dane
19701,19,SANTA ROSA,2018,5326.0,87.458,dane
19701,19,SANTA ROSA,2019,5327.0,87.742,dane
19701,19,SANTA ROSA,2020,5328.0,87.913,dane
19701,19,SANTA ROSA,2021,5339.0,88.088,dane
19743,19,SILVIA,2017,37339.0,87.972,dane
19743,19,SILVIA,2018,37339.0,87.972,dane
19743,19,SILVIA,2019,37808.0,88.23,dane
19743,19,SILVIA,2020,38291.0,88.512,dane
19743,19,SILVIA,2021,38786.0,88.723,dane
19760,19,SOTARÁ - PAISPAMBA,2017,13940.0,95.904,dane
19760,19,SOTARÁ - PAISPAMBA,2018,13940.0,95.904,dane
19760,19,SOTARÁ - PAISPAMBA,2019,14048.0,96.085,dane
19760,19,SOTARÁ - PAISPAMBA,2020,14159.0,96.264,dane
19760,19,SOTARÁ - PAISPAMBA,2021,14276.0,96.498,dane
19780,19,SUÁREZ,2017,31905.0,79.984,dane
19780,19,SUÁREZ,2018,31905.0,79.984,dane
19780,19,SUÁREZ,2019,32868.0,80.27,dane
19780,19,SUÁREZ,2020,33841.0,80.515,dane
19780,19,SUÁREZ,2021,34762.0,80.784,dane
19785,19,SUCRE,2017,9488.0,82.852,dane
19785,19,SUCRE,2018,9488.0,82.852,dane
19785,19,SUCRE,2019,9532.0,82.984,dane
19785,19,SUCRE,2020,9597.0,82.984,dane
19785,19,SUCRE,2021,9648.0,83.24,dane
19807,19,TIMBÍO,2017,35476.0,58.964,dane
19807,19,TIMBÍO,2018,35476.0,58.964,dane
19807,19,TIMBÍO,2019,36017.0,59.175,dane
19807,19,TIMBÍO,2020,36570.0,59.393,dane
19807,19,TIMBÍO,2021,37084.0,59.53,dane
19809,19,TIMBIQUÍ,2017,26100.0,75.985,dane
19809,19,TIMBIQUÍ,2018,26100.0,75.985,dane
19809,19,TIMBIQUÍ,2019,26614.0,76.114,dane
19809,19,TIMBIQUÍ,2020,27110.0,76.263,dane
19809,19,TIMBIQUÍ,2021,27569.0,76.459,dane
19821,19,TORIBÍO,2017,35216.0,93.043,dane
19821,19,TORIBÍO,2018,35216.0,93.043,dane
19821,19,TORIBÍO,2019,35925.0,93.3,dane
19821,19,TORIBÍO,2020,36634.0,93.528,dane
19821,19,TORIBÍO,2021,37381.0,93.705,dane
19824,19,TOTORÓ,2017,24554.0,94.624,dane
19824,19,TOTORÓ,2018,24554.0,94.624,dane
19824,19,TOTORÓ,2019,25005.0,94.853,dane
19824,19,TOTORÓ,2020,25494.0,95.015,dane
19824,19,TOTORÓ,2021,25989.0,95.202,dane
19845,19,VILLA RICA,2017,20700.0,31.063,dane
19845,19,VILLA RICA,2018,20700.0,31.063,dane
19845,19,VILLA RICA,2019,21217.0,31.206,dane
19845,19,VILLA RICA,2020,21783.0,31.378,dane
19845,19,VILLA RICA,2021,22230.0,31.511,dane
20001,20,VALLEDUPAR,2017,490068.0,11.891,dane
20001,20,VALLEDUPAR,2018,490068.0,11.891,dane
20001,20,VALLEDUPAR,2019,512113.0,12.055,dane
20001,20,VALLEDUPAR,2020,536621.0,12.207,dane
20001,20,VALLEDUPAR,2021,555190.0,12.219,dane
20011,20,AGUACHICA,2017,109616.0,12.561,dane
20011,20,AGUACHICA,2018,109616.0,12.561,dane
20011,20,AGUACHICA,2019,114220.0,12.815,dane
20011,20,AGUACHICA,2020,119365.0,13.042,dane
20011,20,AGUACHICA,2021,123137.0,13.057,dane
20013,20,AGUSTÍN CODAZZI,2017,60769.0,20.756,dane
20013,20,AGUSTÍN CODAZZI,2018,60769.0,20.756,dane
20013,20,AGUSTÍN CODAZZI,2019,62500.0,21.218,dane
20013,20,AGUSTÍN CODAZZI,2020,64573.0,21.661,dane
20013,20,AGUSTÍN CODAZZI,2021,65730.0,21.69,dane
20032,20,ASTREA,2017,20109.0,47.974,dane
20032,20,ASTREA,2018,20109.0,47.974,dane
20032,20,ASTREA,2019,20675.0,47.739,dane
20032,20,ASTREA,2020,21359.0,47.502,dane
20032,20,ASTREA,2021,21682.0,47.496,dane
20045,20,BECERRIL,2017,21609.0,25.406,dane
20045,20,BECERRIL,2018,21609.0,25.406,dane
20045,20,BECERRIL,2019,22698.0,25.522,dane
20045,20,BECERRIL,2020,23880.0,25.678,dane
20045,20,BECERRIL,2021,24764.0,25.666,dane
20060,20,BOSCONIA,2017,40023.0,5.877,dane
20060,20,BOSCONIA,2018,40023.0,5.877,dane
20060,20,BOSCONIA,2019,41590.0,6.069,dane
20060,20,BOSCONIA,2020,43355.0,6.267,dane
20060,20,BOSCONIA,2021,44652.0,6.277,dane
20175,20,CHIMICHAGUA,2017,34165.0,59.839,dane
20175,20,CHIMICHAGUA,2018,34165.0,59.839,dane
20175,20,CHIMICHAGUA,2019,35187.0,60.142,dane
20175,20,CHIMICHAGUA,2020,36394.0,60.389,dane
20175,20,CHIMICHAGUA,2021,36943.0,60.442,dane
20178,20,CHIRIGUANÁ,2017,27707.0,40.163,dane
20178,20,CHIRIGUANÁ,2018,27707.0,40.163,dane
20178,20,CHIRIGUANÁ,2019,28773.0,40.493,dane
20178,20,CHIRIGUANÁ,2020,29981.0,40.839,dane
20178,20,CHIRIGUANÁ,2021,30725.0,40.856,dane
20228,20,CURUMANÍ,2017,37398.0,29.352,dane
20228,20,CURUMANÍ,2018,37398.0,29.352,dane
20228,20,CURUMANÍ,2019,38980.0,29.566,dane
20228,20,CURUMANÍ,2020,40770.0,29.789,dane
20228,20,CURUMANÍ,2021,41994.0,29.795,dane
20238,20,EL COPEY,2017,30171.0,25.515,dane
20238,20,EL COPEY,2018,30171.0,25.515,dane
20238,20,EL COPEY,2019,31220.0,25.439,dane
20238,20,EL COPEY,2020,32394.0,25.363,dane
20238,20,EL COPEY,2021,33160.0,25.353,dane
20250,20,EL PASO,2017,37530.0,81.561,dane
20250,20,EL PASO,2018,37530.0,81.561,dane
20250,20,EL PASO,2019,39469.0,81.897,dane
20250,20,EL PASO,2020,41595.0,82.26,dane
20250,20,EL PASO,2021,42886.0,82.311,dane
20295,20,GAMARRA,2017,14965.0,34.353,dane
20295,20,GAMARRA,2018,14965.0,34.353,dane
20295,20,GAMARRA,2019,15328.0,34.59,dane
20295,20,GAMARRA,2020,15735.0,34.852,dane
20295,20,GAMARRA,2021,15922.0,34.895,dane
20310,20,GONZÁLEZ,2017,4391.0,67.798,dane
20310,20,GONZÁLEZ,2018,4391.0,67.798,dane
20310,20,GONZÁLEZ,2019,4501.0,68.607,dane
20310,20,GONZÁLEZ,2020,4673.0,69.591,dane
20310,20,GONZÁLEZ,2021,4747.0,69.602,dane
20383,20,LA GLORIA,2017,17152.0,64.855,dane
20383,20,LA GLORIA,2018,17152.0,64.855,dane
20383,20,LA GLORIA,2019,17767.0,65.031,dane
20383,20,LA GLORIA,2020,18455.0,65.354,dane
20383,20,LA GLORIA,2021,18808.0,65.398,dane
20400,20,LA JAGUA DE IBIRICO,2017,46711.0,23.984,dane
20400,20,LA JAGUA DE IBIRICO,2018,46711.0,23.984,dane
20400,20,LA JAGUA DE IBIRICO,2019,49441.0,23.782,dane
20400,20,LA JAGUA DE IBIRICO,2020,52415.0,23.592,dane
20400,20,LA JAGUA DE IBIRICO,2021,54496.0,23.552,dane
20443,20,MANAURE BALCÓN DEL CESAR,2017,10052.0,16.564,dane
20443,20,MANAURE BALCÓN DEL CESAR,2018,10052.0,16.564,dane
20443,20,MANAURE BALCÓN DEL CESAR,2019,10352.0,16.702,dane
20443,20,MANAURE BALCÓN DEL CESAR,2020,10711.0,17.104,dane
20443,20,MANAURE BALCÓN DEL CESAR,2021,10956.0,17.096,dane
20517,20,PAILITAS,2017,18559.0,25.454,dane
20517,20,PAILITAS,2018,18559.0,25.454,dane
20517,20,PAILITAS,2019,19153.0,25.526,dane
20517,20,PAILITAS,2020,19847.0,25.616,dane
20517,20,PAILITAS,2021,20262.0,25.57,dane
20550,20,PELAYA,2017,20688.0,30.612,dane
20550,20,PELAYA,2018,20688.0,30.612,dane
20550,20,PELAYA,2019,21468.0,30.795,dane
20550,20,PELAYA,2020,22359.0,31.008,dane
20550,20,PELAYA,2021,22939.0,31.039,dane
20570,20,PUEBLO BELLO,2017,27015.0,68.303,dane
